"구분별","상태별","시점","인원[명]",
"제주","신규","2020. 04. 26","0",
"제주","신규","2020. 04. 27","0",
"제주","신규","2020. 04. 28","0",
"제주","신규","2020. 04. 29","0",
"제주","신규","2020. 04. 30","0",
"제주","신규","2020. 05. 01","0",
"제주","신규","2020. 05. 02","0",
"제주","신규","2020. 05. 03","0",
"제주","신규","2020. 05. 04","0",
"제주","신규","2020. 05. 05","0",
"제주","신규","2020. 05. 06","0",
"제주","신규","2020. 05. 07","0",
"제주","신규","2020. 05. 08","0",
"제주","신규","2020. 05. 09","0",
"제주","신규","2020. 05. 10","1",
"제주","신규","2020. 05. 11","0",
"제주","신규","2020. 05. 12","0",
"제주","신규","2020. 05. 13","0",
"제주","신규","2020. 05. 14","0",
"제주","신규","2020. 05. 15","0",
"제주","신규","2020. 05. 16","0",
"제주","신규","2020. 05. 17","0",
"제주","신규","2020. 05. 18","0",
"제주","신규","2020. 05. 19","0",
"제주","신규","2020. 05. 20","0",
"제주","신규","2020. 05. 21","0",
"제주","신규","2020. 05. 22","0",
"제주","신규","2020. 05. 23","0",
"제주","신규","2020. 05. 24","0",
"제주","신규","2020. 05. 25","0",
"제주","신규","2020. 05. 26","0",
"제주","신규","2020. 05. 27","0",
"제주","신규","2020. 05. 28","0",
"제주","신규","2020. 05. 29","0",
"제주","신규","2020. 05. 30","0",
"제주","신규","2020. 05. 31","1",
"제주","신규","2020. 06. 01","0",
"제주","신규","2020. 06. 02","0",
"제주","신규","2020. 06. 03","0",
"제주","신규","2020. 06. 04","0",
"제주","신규","2020. 06. 05","0",
"제주","신규","2020. 06. 06","0",
"제주","신규","2020. 06. 07","0",
"제주","신규","2020. 06. 08","0",
"제주","신규","2020. 06. 09","0",
"제주","신규","2020. 06. 10","0",
"제주","신규","2020. 06. 11","0",
"제주","신규","2020. 06. 12","0",
"제주","신규","2020. 06. 13","0",
"제주","신규","2020. 06. 14","0",
"제주","신규","2020. 06. 15","0",
"제주","신규","2020. 06. 16","0",
"제주","신규","2020. 06. 17","1",
"제주","신규","2020. 06. 18","0",
"제주","신규","2020. 06. 19","3",
"제주","신규","2020. 06. 20","0",
"제주","신규","2020. 06. 21","0",
"제주","신규","2020. 06. 22","0",
"제주","신규","2020. 06. 23","0",
"제주","신규","2020. 06. 24","0",
"제주","신규","2020. 06. 25","0",
"제주","신규","2020. 06. 26","0",
"제주","신규","2020. 06. 27","0",
"제주","신규","2020. 06. 28","0",
"제주","신규","2020. 06. 29","0",
"제주","신규","2020. 06. 30","0",
"제주","신규","2020. 07. 01","0",
"제주","신규","2020. 07. 02","0",
"제주","신규","2020. 07. 03","0",
"제주","신규","2020. 07. 04","0",
"제주","신규","2020. 07. 05","1",
"제주","신규","2020. 07. 06","0",
"제주","신규","2020. 07. 07","0",
"제주","신규","2020. 07. 08","0",
"제주","신규","2020. 07. 09","0",
"제주","신규","2020. 07. 10","0",
"제주","신규","2020. 07. 11","0",
"제주","신규","2020. 07. 12","0",
"제주","신규","2020. 07. 13","0",
"제주","신규","2020. 07. 14","0",
"제주","신규","2020. 07. 15","0",
"제주","신규","2020. 07. 16","0",
"제주","신규","2020. 07. 17","3",
"제주","신규","2020. 07. 18","1",
"제주","신규","2020. 07. 19","1",
"제주","신규","2020. 07. 20","0",
"제주","신규","2020. 07. 21","1",
"제주","신규","2020. 07. 22","0",
"제주","신규","2020. 07. 23","0",
"제주","신규","2020. 07. 24","0",
"제주","신규","2020. 07. 25","0",
"제주","신규","2020. 07. 26","0",
"제주","신규","2020. 07. 27","0",
"제주","신규","2020. 07. 28","0",
"제주","신규","2020. 07. 29","0",
"제주","신규","2020. 07. 30","0",
"제주","신규","2020. 07. 31","0",
"제주","신규","2020. 08. 01","0",
"제주","신규","2020. 08. 02","0",
"제주","신규","2020. 08. 03","0",
"제주","신규","2020. 08. 04","0",
"제주","신규","2020. 08. 05","0",
"제주","신규","2020. 08. 06","0",
"제주","신규","2020. 08. 07","0",
"제주","신규","2020. 08. 08","0",
"제주","신규","2020. 08. 09","0",
"제주","신규","2020. 08. 10","0",
"제주","신규","2020. 08. 11","0",
"제주","신규","2020. 08. 12","0",
"제주","신규","2020. 08. 13","0",
"제주","신규","2020. 08. 14","0",
"제주","신규","2020. 08. 15","0",
"제주","신규","2020. 08. 16","0",
"제주","신규","2020. 08. 17","0",
"제주","신규","2020. 08. 18","0",
"제주","신규","2020. 08. 19","0",
"제주","신규","2020. 08. 20","0",
"제주","신규","2020. 08. 21","0",
"제주","신규","2020. 08. 22","2",
"제주","신규","2020. 08. 23","0",
"제주","신규","2020. 08. 24","0",
"제주","신규","2020. 08. 25","3",
"제주","신규","2020. 08. 26","2",
"제주","신규","2020. 08. 27","1",
"제주","신규","2020. 08. 28","2",
"제주","신규","2020. 08. 29","1",
"제주","신규","2020. 08. 30","2",
"제주","신규","2020. 08. 31","6",
"제주","신규","2020. 09. 01","1",
"제주","신규","2020. 09. 02","1",
"제주","신규","2020. 09. 03","0",
"제주","신규","2020. 09. 04","0",
"제주","신규","2020. 09. 05","1",
"제주","신규","2020. 09. 06","0",
"제주","신규","2020. 09. 07","0",
"제주","신규","2020. 09. 08","0",
"제주","신규","2020. 09. 09","0",
"제주","신규","2020. 09. 10","2",
"제주","신규","2020. 09. 11","2",
"제주","신규","2020. 09. 12","1",
"제주","신규","2020. 09. 13","0",
"제주","신규","2020. 09. 14","0",
"제주","신규","2020. 09. 15","3",
"제주","신규","2020. 09. 16","0",
"제주","신규","2020. 09. 17","0",
"제주","신규","2020. 09. 18","2",
"제주","신규","2020. 09. 19","0",
"제주","신규","2020. 09. 20","0",
"제주","신규","2020. 09. 21","0",
"제주","신규","2020. 09. 22","0",
"제주","신규","2020. 09. 23","0",
"제주","신규","2020. 09. 24","1",
"제주","신규","2020. 09. 25","0",
"제주","신규","2020. 09. 26","0",
"제주","신규","2020. 09. 27","0",
"제주","신규","2020. 09. 28","0",
"제주","신규","2020. 09. 29","0",
"제주","신규","2020. 09. 30","0",
"제주","신규","2020. 10. 01","0",
"제주","신규","2020. 10. 02","0",
"제주","신규","2020. 10. 03","0",
"제주","신규","2020. 10. 04","0",
"제주","신규","2020. 10. 05","0",
"제주","신규","2020. 10. 06","0",
"제주","신규","2020. 10. 07","0",
"제주","신규","2020. 10. 08","0",
"제주","신규","2020. 10. 09","0",
"제주","신규","2020. 10. 10","0",
"제주","신규","2020. 10. 11","0",
"제주","신규","2020. 10. 12","0",
"제주","신규","2020. 10. 13","0",
"제주","신규","2020. 10. 14","0",
"제주","신규","2020. 10. 15","0",
"제주","신규","2020. 10. 16","0",
"제주","신규","2020. 10. 17","0",
"제주","신규","2020. 10. 18","0",
"제주","신규","2020. 10. 19","0",
"제주","신규","2020. 10. 20","0",
"제주","신규","2020. 10. 21","0",
"제주","신규","2020. 10. 22","0",
"제주","신규","2020. 10. 23","0",
"제주","신규","2020. 10. 24","0",
"제주","신규","2020. 10. 25","0",
"제주","신규","2020. 10. 26","0",
"제주","신규","2020. 10. 27","0",
"제주","신규","2020. 10. 28","0",
"제주","신규","2020. 10. 29","0",
"제주","신규","2020. 10. 30","0",
"제주","신규","2020. 10. 31","0",
"제주","신규","2020. 11. 01","0",
"제주","신규","2020. 11. 02","0",
"제주","신규","2020. 11. 03","0",
"제주","신규","2020. 11. 04","1",
"제주","신규","2020. 11. 05","0",
"제주","신규","2020. 11. 06","0",
"제주","신규","2020. 11. 07","0",
"제주","신규","2020. 11. 08","0",
"제주","신규","2020. 11. 09","0",
"제주","신규","2020. 11. 10","0",
"제주","신규","2020. 11. 11","0",
"제주","신규","2020. 11. 12","1",
"제주","신규","2020. 11. 13","1",
"제주","신규","2020. 11. 14","0",
"제주","신규","2020. 11. 15","0",
"제주","신규","2020. 11. 16","1",
"제주","신규","2020. 11. 17","0",
"제주","신규","2020. 11. 18","0",
"제주","신규","2020. 11. 19","0",
"제주","신규","2020. 11. 20","2",
"제주","신규","2020. 11. 21","0",
"제주","신규","2020. 11. 22","0",
"제주","신규","2020. 11. 23","1",
"제주","신규","2020. 11. 24","1",
"제주","신규","2020. 11. 25","3",
"제주","신규","2020. 11. 26","3",
"제주","신규","2020. 11. 27","3",
"제주","신규","2020. 11. 28","2",
"제주","신규","2020. 11. 29","1",
"제주","신규","2020. 11. 30","1",
"제주","신규","2020. 12. 01","1",
"제주","신규","2020. 12. 02","2",
"제주","신규","2020. 12. 03","1",
"제주","신규","2020. 12. 04","2",
"제주","신규","2020. 12. 05","1",
"제주","신규","2020. 12. 06","0",
"제주","신규","2020. 12. 07","0",
"제주","신규","2020. 12. 08","2",
"제주","신규","2020. 12. 09","2",
"제주","신규","2020. 12. 10","13",
"제주","신규","2020. 12. 11","5",
"제주","신규","2020. 12. 12","0",
"제주","신규","2020. 12. 13","3",
"제주","신규","2020. 12. 14","8",
"제주","신규","2020. 12. 15","9",
"제주","신규","2020. 12. 16","15",
"제주","신규","2020. 12. 17","12",
"제주","신규","2020. 12. 18","27",
"제주","신규","2020. 12. 19","24",
"제주","신규","2020. 12. 20","24",
"제주","신규","2020. 12. 21","23",
"제주","신규","2020. 12. 22","19",
"제주","신규","2020. 12. 23","33",
"제주","신규","2020. 12. 24","26",
"제주","신규","2020. 12. 25","20",
"제주","신규","2020. 12. 26","24",
"제주","신규","2020. 12. 27","7",
"제주","신규","2020. 12. 28","11",
"제주","신규","2020. 12. 29","5",
"제주","신규","2020. 12. 30","10",
"제주","신규","2020. 12. 31","9",
"제주","신규","2021. 01. 01","5",
"제주","신규","2021. 01. 02","13",
"제주","신규","2021. 01. 03","4",
"제주","신규","2021. 01. 04","10",
"제주","신규","2021. 01. 05","8",
"제주","신규","2021. 01. 06","5",
"제주","신규","2021. 01. 07","9",
"제주","신규","2021. 01. 08","6",
"제주","신규","2021. 01. 09","5",
"제주","신규","2021. 01. 10","4",
"제주","신규","2021. 01. 11","2",
"제주","신규","2021. 01. 12","2",
"제주","신규","2021. 01. 13","1",
"제주","신규","2021. 01. 14","2",
"제주","신규","2021. 01. 15","1",
"제주","신규","2021. 01. 16","4",
"제주","신규","2021. 01. 17","0",
"제주","신규","2021. 01. 18","2",
"제주","신규","2021. 01. 19","1",
"제주","신규","2021. 01. 20","6",
"제주","신규","2021. 01. 21","5",
"제주","신규","2021. 01. 22","2",
"제주","신규","2021. 01. 23","3",
"제주","신규","2021. 01. 24","2",
"제주","신규","2021. 01. 25","0",
"제주","신규","2021. 01. 26","0",
"제주","신규","2021. 01. 27","0",
"제주","신규","2021. 01. 28","0",
"제주","신규","2021. 01. 29","1",
"제주","신규","2021. 01. 30","2",
"제주","신규","2021. 01. 31","1",
"제주","신규","2021. 02. 01","0",
"제주","신규","2021. 02. 02","1",
"제주","신규","2021. 02. 03","1",
"제주","신규","2021. 02. 04","3",
"제주","신규","2021. 02. 05","2",
"제주","신규","2021. 02. 06","6",
"제주","신규","2021. 02. 07","2",
"제주","신규","2021. 02. 08","0",
"제주","신규","2021. 02. 09","2",
"검역","신규","2020. 04. 09","10",
"검역","신규","2020. 04. 10","4",
"검역","신규","2020. 04. 11","6",
"검역","신규","2020. 04. 12","18",
"검역","신규","2020. 04. 13","6",
"검역","신규","2020. 04. 14","7",
"검역","신규","2020. 04. 15","4",
"검역","신규","2020. 04. 16","4",
"검역","신규","2020. 04. 17","11",
"검역","신규","2020. 04. 18","4",
"검역","신규","2020. 04. 19","2",
"검역","신규","2020. 04. 20","4",
"검역","신규","2020. 04. 21","3",
"검역","신규","2020. 04. 22","2",
"검역","신규","2020. 04. 23","2",
"검역","신규","2020. 04. 24","1",
"검역","신규","2020. 04. 25","4",
"검역","신규","2020. 04. 26","1",
"검역","신규","2020. 04. 27","5",
"검역","신규","2020. 04. 28","3",
"검역","신규","2020. 04. 29","3",
"검역","신규","2020. 04. 30","4",
"검역","신규","2020. 05. 01","4",
"검역","신규","2020. 05. 02","3",
"검역","신규","2020. 05. 03","5",
"검역","신규","2020. 05. 04","4",
"검역","신규","2020. 05. 05","2",
"검역","신규","2020. 05. 06","2",
"검역","신규","2020. 05. 07","1",
"검역","신규","2020. 05. 08","3",
"검역","신규","2020. 05. 09","0",
"검역","신규","2020. 05. 10","6",
"검역","신규","2020. 05. 11","3",
"검역","신규","2020. 05. 12","1",
"검역","신규","2020. 05. 13","1",
"검역","신규","2020. 05. 14","0",
"검역","신규","2020. 05. 15","1",
"검역","신규","2020. 05. 16","8",
"검역","신규","2020. 05. 17","4",
"검역","신규","2020. 05. 18","7",
"검역","신규","2020. 05. 19","0",
"검역","신규","2020. 05. 20","2",
"검역","신규","2020. 05. 21","1",
"검역","신규","2020. 05. 22","7",
"검역","신규","2020. 05. 23","3",
"검역","신규","2020. 05. 24","4",
"검역","신규","2020. 05. 25","1",
"검역","신규","2020. 05. 26","2",
"검역","신규","2020. 05. 27","1",
"검역","신규","2020. 05. 28","7",
"검역","신규","2020. 05. 29","0",
"검역","신규","2020. 05. 30","5",
"검역","신규","2020. 05. 31","0",
"검역","신규","2020. 06. 01","2",
"검역","신규","2020. 06. 02","1",
"검역","신규","2020. 06. 03","0",
"검역","신규","2020. 06. 04","2",
"검역","신규","2020. 06. 05","1",
"검역","신규","2020. 06. 06","5",
"검역","신규","2020. 06. 07","2",
"검역","신규","2020. 06. 08","3",
"검역","신규","2020. 06. 09","0",
"검역","신규","2020. 06. 10","6",
"검역","신규","2020. 06. 11","2",
"검역","신규","2020. 06. 12","10",
"검역","신규","2020. 06. 13","1",
"검역","신규","2020. 06. 14","1",
"검역","신규","2020. 06. 15","7",
"검역","신규","2020. 06. 16","9",
"검역","신규","2020. 06. 17","7",
"검역","신규","2020. 06. 18","4",
"검역","신규","2020. 06. 19","11",
"검역","신규","2020. 06. 20","18",
"검역","신규","2020. 06. 21","4",
"검역","신규","2020. 06. 22","0",
"검역","신규","2020. 06. 23","26",
"검역","신규","2020. 06. 24","12",
"검역","신규","2020. 06. 25","4",
"검역","신규","2020. 06. 26","7",
"검역","신규","2020. 06. 27","11",
"검역","신규","2020. 06. 28","16",
"검역","신규","2020. 06. 29","5",
"검역","신규","2020. 06. 30","13",
"검역","신규","2020. 07. 01","5",
"검역","신규","2020. 07. 02","2",
"검역","신규","2020. 07. 03","4",
"검역","신규","2020. 07. 04","18",
"검역","신규","2020. 07. 05","9",
"검역","신규","2020. 07. 06","15",
"검역","신규","2020. 07. 07","16",
"검역","신규","2020. 07. 08","11",
"검역","신규","2020. 07. 09","5",
"검역","신규","2020. 07. 10","4",
"검역","신규","2020. 07. 11","8",
"검역","신규","2020. 07. 12","12",
"검역","신규","2020. 07. 13","18",
"검역","신규","2020. 07. 14","12",
"검역","신규","2020. 07. 15","23",
"검역","신규","2020. 07. 16","20",
"검역","신규","2020. 07. 17","25",
"검역","신규","2020. 07. 18","12",
"검역","신규","2020. 07. 19","7",
"검역","신규","2020. 07. 20","10",
"검역","신규","2020. 07. 21","18",
"검역","신규","2020. 07. 22","19",
"검역","신규","2020. 07. 23","5",
"검역","신규","2020. 07. 24","3",
"검역","신규","2020. 07. 25","81",
"검역","신규","2020. 07. 26","42",
"검역","신규","2020. 07. 27","7",
"검역","신규","2020. 07. 28","10",
"검역","신규","2020. 07. 29","21",
"검역","신규","2020. 07. 30","8",
"검역","신규","2020. 07. 31","12",
"검역","신규","2020. 08. 01","19",
"검역","신규","2020. 08. 02","17",
"검역","신규","2020. 08. 03","14",
"검역","신규","2020. 08. 04","7",
"검역","신규","2020. 08. 05","6",
"검역","신규","2020. 08. 06","6",
"검역","신규","2020. 08. 07","5",
"검역","신규","2020. 08. 08","5",
"검역","신규","2020. 08. 09","1",
"검역","신규","2020. 08. 10","6",
"검역","신규","2020. 08. 11","3",
"검역","신규","2020. 08. 12","8",
"검역","신규","2020. 08. 13","3",
"검역","신규","2020. 08. 14","7",
"검역","신규","2020. 08. 15","2",
"검역","신규","2020. 08. 16","0",
"검역","신규","2020. 08. 17","2",
"검역","신규","2020. 08. 18","6",
"검역","신규","2020. 08. 19","2",
"검역","신규","2020. 08. 20","2",
"검역","신규","2020. 08. 21","3",
"검역","신규","2020. 08. 22","4",
"검역","신규","2020. 08. 23","4",
"검역","신규","2020. 08. 24","4",
"검역","신규","2020. 08. 25","3",
"검역","신규","2020. 08. 26","3",
"검역","신규","2020. 08. 27","3",
"검역","신규","2020. 08. 28","8",
"검역","신규","2020. 08. 29","5",
"검역","신규","2020. 08. 30","7",
"검역","신규","2020. 08. 31","3",
"검역","신규","2020. 09. 01","4",
"검역","신규","2020. 09. 02","3",
"검역","신규","2020. 09. 03","3",
"검역","신규","2020. 09. 04","4",
"검역","신규","2020. 09. 05","4",
"검역","신규","2020. 09. 06","4",
"검역","신규","2020. 09. 07","4",
"검역","신규","2020. 09. 08","4",
"검역","신규","2020. 09. 09","4",
